"Loja";"Name Searched";"Name Found";"Price";"Price Float";"URL"
"Shop Time";"monster hunter ultimate 4";"Jogo Nintendo 3ds Monster Hunter Ultimate 4 - Capcom";"R$ 219,00";"R$ 219,00";"http://www.shoptime.com.br/produto/8579697/jogo-nintendo-3ds-monster-hunter-ultimate-4-capcom"
"Shop Time";"monster hunter ultimate 4";"Jogo Nintendo 3ds Monster Hunter Ultimate 4 - Capcom";"R$ 229,99";"R$ 229,99";"http://www.shoptime.com.br/produto/9814064/jogo-nintendo-3ds-monster-hunter-ultimate-4-capcom"
"Shop Time";"monster hunter ultimate 4";"Jogo Nintendo 3ds Monster Hunter Ultimate 4 - Capcom";"R$ 229,99";"R$ 229,99";"http://www.shoptime.com.br/produto/9814064/jogo-nintendo-3ds-monster-hunter-ultimate-4-capcom"
"ShopB";"monster hunter ultimate 4";"Jogo Monster Hunter 4 Ultimate - 3DS";"R$ 189,99";"R$ 189,99";"http://www.shopb.com.br/jogo-monster-hunter-4-ultimate-3ds-7314207"
"Submarino";"monster hunter ultimate 4";"Jogo Nintendo 3ds Monster Hunter Ultimate 4 - Capcom";"R$ 229,99";"R$ 229,99";"http://www.submarino.com.br/produto/9814064/jogo-nintendo-3ds-monster-hunter-ultimate-4-capcom"
"Submarino";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate - 3ds";"R$ 233,09";"R$ 233,09";"http://www.submarino.com.br/produto/9869641/monster-hunter-4-ultimate-3ds"
"Submarino";"monster hunter ultimate 4";"Jogo Nintendo 3ds Monster Hunter Ultimate 4 - Capcom";"R$ 219,00";"R$ 219,00";"http://www.submarino.com.br/produto/8579697/jogo-nintendo-3ds-monster-hunter-ultimate-4-capcom"
"Submarino";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3ds";"R$ 239,90";"R$ 239,90";"http://www.submarino.com.br/produto/9957090/monster-hunter-4-ultimate-n3ds"
"Walmart";"monster hunter ultimate 4";"Monster Hunter 4 Ultimate N3DS";"239.9";"R$ 239,90";"http://www.walmart.com.br//monster-hunter-4-ultimate-n3ds/3629385/pr"
"Zig Store";"monster hunter ultimate 4";"3DS - Monster Hunter 4 Ultimate";"R$ 186,72";"R$ 186,72";"http://www.zigstore.com.br/pesquisa/?p=monster+hunter+ultimate+4"
"Nintendo eShop";"New super mario bros 2";"New Super Mario Bros. 2";"$29.99*";"R$ 114,66";"http://www.nintendo.com/games/detail/ehSBsDqZYxWzmHC9ODf7wDDu5_TdrXhw"
"Americanas";"New super mario bros 2";"Game New Super Mario Bros 2 - 3DS";"R$ 199,99";"R$ 199,99";"http://www.americanas.com.br/produto/111557493/game-new-super-mario-bros-2-3ds"
"Big Boy Games";"New super mario bros 2";"3DS - New Super Mario Bros 2";"R$ 165,29";"R$ 165,29";"http://www.bigboygames.com.br/3ds-new-super-mario-bros-2-p4344/"
"Balão da Informática";"New super mario bros 2";"Nintendo 3ds Xl Edição New Super Mario Bros 2 Original";"R$ 1.035,49";"R$ 1.035,49";"https://www.balaodainformatica.com.br//ProdutoAnuncio/1010094/Nintendo-3ds-Xl-Edicao-New-Super-Mario-Bros-2-Original"
"Balão da Informática";"New super mario bros 2";"3DS SW New Super Mario Bros 2 - Um dos maiores e bem conhecidos jogos de todos os tempos";"Indisponível";"R$ 9.999,99";"https://www.balaodainformatica.com.br//Produto/52180/3DS-SW-New-Super-Mario-Bros-2"
"Casas Bahia";"New super mario bros 2";"Nintendo 3Ds Xl Edição Limitada New Super Mario Bros. 2";"1.099,80";"R$ 1.099,80";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4SEAP&lbc=casasbahia&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5466818%3f&rk=1&uid=465123127&sid=2&ts=custom&rsc=j2TPYHjKxRjwxWoZ&method=and&isort=score&view=grid"
"Casas Bahia";"New super mario bros 2";"New Super Mario Bros. 2 - 3DS";"Indisponível";"R$ 9.999,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4SEAP&lbc=casasbahia&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5548890%3f&rk=7&uid=465123127&sid=2&ts=custom&rsc=hAt8H5MprlIf5Ade&method=and&isort=score&view=grid"
"Casas Bahia";"New super mario bros 2";"3DS - New Super Mario Bros 2";"Indisponível";"R$ 9.999,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4SEAP&lbc=casasbahia&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6524780%3f&rk=8&uid=465123127&sid=2&ts=custom&rsc=T8mKQPr9V%3aOEBgKO&method=and&isort=score&view=grid"
"Casas Bahia";"New super mario bros 2";"Jogo New Super Mario Bros 2 - 3DS";"Indisponível";"R$ 9.999,99";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-4SEAP&lbc=casasbahia&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5003845%3f&rk=9&uid=465123127&sid=2&ts=custom&rsc=c1PsaHAjZYHCwy-U&method=and&isort=score&view=grid"
"Extra";"New super mario bros 2";"Nintendo 3Ds Xl Edição Limitada New Super Mario Bros. 2";"1.099,80";"R$ 1.099,80";"http://buscando.extra.com.br/search?p=R&srid=S1-4SEAP&lbc=extra&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.extra.com.br%2f5466818%3f&rk=1&uid=465164352&sid=2&ts=custom&rsc=iDw9Ih0vo5xYWCxB&method=and&isort=score&view=grid"
"Extra";"New super mario bros 2";"3DS - New Super Mario Bros 2";"Indisponível";"R$ 9.999,99";"http://buscando.extra.com.br/search?p=R&srid=S1-4SEAP&lbc=extra&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.extra.com.br%2f6524780%3f&rk=7&uid=465164352&sid=2&ts=custom&rsc=IYp9u4o1HeFk4X4n&method=and&isort=score&view=grid"
"Extra";"New super mario bros 2";"New Super Mario Bros. 2 - 3DS";"Indisponível";"R$ 9.999,99";"http://buscando.extra.com.br/search?p=R&srid=S1-4SEAP&lbc=extra&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.extra.com.br%2f5548890%3f&rk=8&uid=465164352&sid=2&ts=custom&rsc=B0SubdZVuGtcl%3aTN&method=and&isort=score&view=grid"
"Extra";"New super mario bros 2";"Jogo New Super Mario Bros 2 - 3DS";"Indisponível";"R$ 9.999,99";"http://buscando.extra.com.br/search?p=R&srid=S1-4SEAP&lbc=extra&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.extra.com.br%2f5003845%3f&rk=9&uid=465164352&sid=2&ts=custom&rsc=8Wd85XZjZmikGDoE&method=and&isort=score&view=grid"
"E-Virtua";"New super mario bros 2";"New Super Mario Bros 2 - 3DS - -";"R$ 169,90";"R$ 169,90";"http://www.evirtua.com.br//new-super-mario-bros-2-3ds/3048-01"
"E-Virtua";"New super mario bros 2";"Nintendo 3DS XL Gold Edition + New Super Mario Bros 2 Pré-Instalado Bundle - -";"R$ 899,90";"R$ 899,90";"http://www.evirtua.com.br//nintendo-3ds-xl-gold-edition--new-super-mario-bros-2-pre-instalado-bundle/3678-01"
"Fast Games";"New super mario bros 2";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"Fast Shop";"New super mario bros 2";"-";"-";"R$ 9.999,99";"http://www.fastshop.com.br/webapp/wcs/stores/servlet/SearchDisplay?searchTerm=<BUSCA>&categoryId=&storeId=10151&catalogId=11052&langId=-6&pageSize=9&beginIndex=0&sType=SimpleSearch&resultCatEntryType=2&showResultsPage=true&searchSource=Q&pageView=&hotsite=fastshop"
"FNAC";"New super mario bros 2";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"New super mario bros 2";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"New super mario bros 2";"NEW SUPER MARIO BROS. 2 (3DS)";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/new-super-mario-bros-2-3ds-30175397"
"Mula Games";"New super mario bros 2";"New Super Mario Bros. 2 - 3DS";"128.9";"R$ 128,90";"http://www.mulagames.com.br/New-Super-Mario-Bros--2-3DS/prod-659160/"
"Ponto Frio";"New super mario bros 2";"Nintendo 3Ds Xl Edição Limitada New Super Mario Bros. 2";"1.099,80";"R$ 1.099,80";"http://search.pontofrio.com.br/search?p=R&srid=S1-5SEAP&lbc=pontofrio-br&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5466818%3f&rk=1&uid=46530152&sid=2&ts=custom&rsc=BMrpvNaFNeztlyKY&method=and&isort=score&view=grid"
"Ponto Frio";"New super mario bros 2";"New Super Mario Bros. 2 - 3DS";"Indisponível";"R$ 9.999,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-5SEAP&lbc=pontofrio-br&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5548890%3f&rk=7&uid=46530152&sid=2&ts=custom&rsc=SqOJGN5Y6WTNwIyo&method=and&isort=score&view=grid"
"Ponto Frio";"New super mario bros 2";"3DS - New Super Mario Bros 2";"Indisponível";"R$ 9.999,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-5SEAP&lbc=pontofrio-br&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6524780%3f&rk=8&uid=46530152&sid=2&ts=custom&rsc=X-diemTbcORlHrbN&method=and&isort=score&view=grid"
"Ponto Frio";"New super mario bros 2";"Jogo New Super Mario Bros 2 - 3DS";"Indisponível";"R$ 9.999,99";"http://search.pontofrio.com.br/search?p=R&srid=S1-5SEAP&lbc=pontofrio-br&w=New%20super%20mario%20bros%202&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5003845%3f&rk=9&uid=46530152&sid=2&ts=custom&rsc=NrY6MfaL0AbQ2oxB&method=and&isort=score&view=grid"
"Ricardo Eletro";"New super mario bros 2";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"New super mario bros 2";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"New super mario bros 2";"Jogo Nintendo 3DS - New Super Mario Bros 2";"Indisponível";"R$ 9.999,99";"http://ww2.shopfacil.com.br/jogo-nintendo-3ds---new-super-mario-bros-2-2171608/p"
"Shop Facil";"New super mario bros 2";"Jogo Nintendo 3DS New Super Mario Bros 2";"Indisponível";"R$ 9.999,99";"http://ww2.shopfacil.com.br/jogo-nintendo-3ds-new-super-mario-bros-2-2027441/p"
"Shop Time";"New super mario bros 2";"Game New Super Mario Bros 2 - 3DS";"R$ 199,99";"R$ 199,99";"http://www.shoptime.com.br/produto/111557493/game-new-super-mario-bros-2-3ds"
"ShopB";"New super mario bros 2";"Jogo New Super Mario Bros 2 - 3DS";"R$ 184,99";"R$ 184,99";"http://www.shopb.com.br/jogo-new-super-mario-bros-2-3ds-7315368"
"ShopB";"New super mario bros 2";"Console Nintendo 3DS XL Vermelho New Super Mario Bros 2 (Edição Especial) - Nintendo";"R$ 1.299,99";"R$ 1.299,99";"http://www.shopb.com.br/console-nintendo-3ds-xl-vermelho-new-super-mario-bros-2-edicao-especial-nintendo-7392637"
"Submarino";"New super mario bros 2";"Game New Super Mario Bros 2 - 3DS";"R$ 199,99";"R$ 199,99";"http://www.submarino.com.br/produto/111557493/game-new-super-mario-bros-2-3ds"
"Walmart";"New super mario bros 2";"Jogo Nintendo 3DS New Super Mario Bros 2";"Indisponível";"R$ 9.999,99";"http://www.walmart.com.br//jogo-nintendo-3ds-new-super-mario-bros-2/2028784/pr"
"Zig Store";"New super mario bros 2";"3DS - New Super Mario Bros 2";"R$ 145,22";"R$ 145,22";"http://www.zigstore.com.br/pesquisa/?p=New+super+mario+bros+2"
"Nintendo eShop";"Project X Zone";"Project X Zone 2";"Indisponível";"R$ 9.999,99";"http://www.nintendo.com/games/detail/DTGKYKzu9XPIKdNsRHfHSYWYvjQBizO1"
"Nintendo eShop";"Project X Zone";"Project X Zone";"$19.99*";"R$ 76,43";"http://www.nintendo.com/games/detail/XOJpy8wWy_H50bKvClES1IWLzZJErHvG"
"Big Boy Games";"Project X Zone";"3DS - Project X Zone Limited Edition";"R$ 103,99";"R$ 103,99";"http://www.bigboygames.com.br/3ds-project-x-zone-limited-edition-p5538/"
"Big Boy Games";"Project X Zone";"3DS - Project X Zone";"R$ 99,98";"R$ 99,98";"http://www.bigboygames.com.br/3ds-project-x-zone-p5243/"
"Balão da Informática";"Project X Zone";"-";"-";"R$ 9.999,99";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"Casas Bahia";"Project X Zone";"Game 3DS Project X Zone";"219,90";"R$ 219,90";"http://buscas.casasbahia.com.br/search?w=Project+X+Zone"
"Extra";"Project X Zone";"Game 3DS Project X Zone";"219,90";"R$ 219,90";"http://buscando.extra.com.br/search?p=R&srid=S2-1IADP&lbc=extra&w=Project%20X%20Zone&url=http%3a%2f%2fproduto.extra.com.br%2f2437394%3f&rk=1&uid=465573543&sid=2&ts=custom&rsc=PAZkKy7Rmkx83yiB&method=and&isort=score&view=grid"
"E-Virtua";"Project X Zone";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Project X Zone";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Project X Zone";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Project X Zone";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Project X Zone";"PROJECT X ZONE (3DS)";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/project-x-zone-3ds-37022164"
"Mula Games";"Project X Zone";"Project X Zone - 3DS";"166.9";"R$ 166,90";"http://www.mulagames.com.br/Project-X-Zone-3DS/prod-1739499/"
"Ponto Frio";"Project X Zone";"-";"-";"R$ 9.999,99";"http://search.pontofrio.com.br/search?w=<BUSCA>"
"Ricardo Eletro";"Project X Zone";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Project X Zone";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Project X Zone";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Project X Zone";"Project X Zone N3ds";"R$ 219,90";"R$ 219,90";"http://www.shoptime.com.br/produto/8463322/project-x-zone-n3ds"
"Shop Time";"Project X Zone";"Project X Zone N3ds";"R$ 219,90";"R$ 219,90";"http://www.shoptime.com.br/produto/8463322/project-x-zone-n3ds"
"Submarino";"Project X Zone";"Project X Zone N3ds";"R$ 219,90";"R$ 219,90";"http://www.submarino.com.br/produto/8463322/project-x-zone-n3ds"
"Walmart";"Project X Zone";"Project X Zone N3DS";"219.9";"R$ 219,90";"http://www.walmart.com.br//project-x-zone-n3ds/2377087/pr"
"Nintendo eShop";"Persona Q Shadow of the Labyrinth";"Persona Q: Shadow of the Labyrinth";"Indisponível";"R$ 9.999,99";"http://www.nintendo.com/games/detail/XBwf3Dqhwb_IEWGzE2rL9xhP-Arm4Mzz"
"Americanas";"Persona Q Shadow of the Labyrinth";"Persona Q Shadow Of The Labyrinth N3ds";"R$ 299,90";"R$ 299,90";"http://www.americanas.com.br/produto/9957176/persona-q-shadow-of-the-labyrinth-n3ds"
"Americanas";"Persona Q Shadow of the Labyrinth";"Persona Q Shadow Of The Labyrinth N3ds";"R$ 299,90";"R$ 299,90";"http://www.americanas.com.br/produto/9957176/persona-q-shadow-of-the-labyrinth-n3ds"
"Big Boy Games";"Persona Q Shadow of the Labyrinth";"3DS - Persona Q Shadow of the Labyrinth";"R$ 163,79";"R$ 163,79";"http://www.bigboygames.com.br/3ds-persona-q-shadow-of-the-labyrinth-p7621/"
"Big Boy Games";"Persona Q Shadow of the Labyrinth";"3DS - PersonaQ Shadow of the Labyrinth PREMIUM EDITION";"R$ 299,00";"R$ 299,00";"http://www.bigboygames.com.br/3ds-personaq-shadow-of-the-labyrinth-premium-edition-p6895/"
"Big Boy Games";"Persona Q Shadow of the Labyrinth";"3DS - Persona Q Shadow of the Labyrinth";"R$ 215,19";"R$ 215,19";"http://www.bigboygames.com.br/3ds-persona-q-shadow-of-the-labyrinth-p6825/"
"Balão da Informática";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"Casas Bahia";"Persona Q Shadow of the Labyrinth";"Persona Q Shadow of the Labyrinth N3DS";"299,90";"R$ 299,90";"http://buscas.casasbahia.com.br/search?w=Persona+Q+Shadow+of+the+Labyrinth"
"Extra";"Persona Q Shadow of the Labyrinth";"Persona Q Shadow of the Labyrinth N3DS";"299,90";"R$ 299,90";"http://buscando.extra.com.br/search?p=R&srid=S2-8IADP&lbc=extra&w=Persona%20Q%20Shadow%20of%20the%20Labyrinth&url=http%3a%2f%2fproduto.extra.com.br%2f6156357%3f&rk=1&uid=465846991&sid=2&ts=custom&rsc=c39SXihy8Z4vQhL7&method=and&isort=score&view=grid"
"E-Virtua";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"Persona Q Shadow of the Labyrinth";"Persona Q: Shadow of the Labyrinth - 3DS";"219.9";"R$ 219,90";"http://www.mulagames.com.br/Persona-Q--Shadow-of-the-Labyrinth-3DS/prod-2727505/"
"Ponto Frio";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://search.pontofrio.com.br/search?w=<BUSCA>"
"Ricardo Eletro";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Persona Q Shadow of the Labyrinth";"Persona Q Shadow Of The Labyrinth N3ds";"R$ 299,90";"R$ 299,90";"http://www.shoptime.com.br/produto/9957176/persona-q-shadow-of-the-labyrinth-n3ds"
"ShopB";"Persona Q Shadow of the Labyrinth";"-";"-";"R$ 9.999,99";"http://www.shopb.com.br/buscar?q=<BUSCA>"
"Submarino";"Persona Q Shadow of the Labyrinth";"Persona Q Shadow Of The Labyrinth N3ds";"R$ 299,90";"R$ 299,90";"http://www.submarino.com.br/produto/9957176/persona-q-shadow-of-the-labyrinth-n3ds"
"Walmart";"Persona Q Shadow of the Labyrinth";"Persona Q Shadow of the Labyrinth N3DS";"299.9";"R$ 299,90";"http://www.walmart.com.br//persona-q-shadow-of-the-labyrinth-n3ds/3629538/pr"
"Nintendo eShop";"Pokemon Conquest";"Pokémon Conquest";"Indisponível";"R$ 9.999,99";"http://www.nintendo.com/games/detail/0zrkDpkzsBO049BU7kwD4UfPN1bPdVFP"
"Americanas";"Pokemon Conquest";"Game Pokémon Conquest - 3DS";"R$ 75,05";"R$ 75,05";"http://www.americanas.com.br/produto/111435357/game-pokemon-conquest-3ds"
"Big Boy Games";"Pokemon Conquest";"DS - Pokemon Conquest";"R$ 65,50";"R$ 65,50";"http://www.bigboygames.com.br/pesquisa/?p=Pokemon+Conquest"
"Balão da Informática";"Pokemon Conquest";"-";"-";"R$ 9.999,99";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"Casas Bahia";"Pokemon Conquest";"Jogo Pokémon Conquest - NDS";"Indisponível";"R$ 9.999,99";"http://buscas.casasbahia.com.br/search?w=Pokemon+Conquest"
"Extra";"Pokemon Conquest";"Jogo Pokémon Conquest - NDS";"Indisponível";"R$ 9.999,99";"http://buscando.extra.com.br/search?p=R&srid=S2-7IADP&lbc=extra&w=Pokemon%20Conquest&url=http%3a%2f%2fproduto.extra.com.br%2f1682275%3f&rk=1&uid=466119344&sid=2&ts=custom&rsc=UEVPVQoJp7cL4wlh&method=and&isort=score&view=grid"
"E-Virtua";"Pokemon Conquest";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Pokemon Conquest";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"Kabum";"Pokemon Conquest";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Pokemon Conquest";"POKEMON CONQUEST (DS)";"Indisponível";"R$ 9.999,99";"http://www.livrariacultura.com.br/p/pokemon-conquest-ds-30029583"
"Mula Games";"Pokemon Conquest";"-";"-";"R$ 9.999,99";"http://www.mulagames.com.br/produtos-index/catalogo_produtos/-/-/<BUSCA>/-/-/-/-/-/"
"Ponto Frio";"Pokemon Conquest";"-";"-";"R$ 9.999,99";"http://search.pontofrio.com.br/search?w=<BUSCA>"
"Ricardo Eletro";"Pokemon Conquest";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Pokemon Conquest";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Pokemon Conquest";"Jogo Nintendo DS - Pokemon Conquest";"Indisponível";"R$ 9.999,99";"http://ww2.shopfacil.com.br/jogo-nintendo-ds---pokemon-conquest-2198143/p"
"Shop Time";"Pokemon Conquest";"Game Pokémon Conquest - 3DS";"R$ 75,05";"R$ 75,05";"http://www.shoptime.com.br/produto/111435357/game-pokemon-conquest-3ds"
"Submarino";"Pokemon Conquest";"Game Pokémon Conquest - 3DS";"R$ 79,00";"R$ 79,00";"http://www.submarino.com.br/produto/111435357/game-pokemon-conquest-3ds"
"Nintendo eShop";"Pokemon Platinum";"Pokémon Platinum";"Indisponível";"R$ 9.999,99";"http://www.nintendo.com/games/detail/JoArRkwnb2vOPnAM4jd5vNF1VMoQVvjE"
"Balão da Informática";"Pokemon Platinum";"NINTENDO Pokémon Platinum Version - NINTENDO DS";"Indisponível";"R$ 9.999,99";"https://www.balaodainformatica.com.br//Produto/40567/NINTENDO-Pokemon-Platinum-Version---NINTENDO-DS"
"E-Virtua";"Pokemon Platinum";"-";"-";"R$ 9.999,99";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Pokemon Platinum";"-";"-";"R$ 9.999,99";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Pokemon Platinum";"-";"-";"R$ 9.999,99";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Pokemon Platinum";"-";"-";"R$ 9.999,99";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Pokemon Platinum";"POKEMON ADVENTURES DIAMOND & PEARL PLATINUM BOX";"R$ 489,60";"R$ 489,60";"http://www.livrariacultura.com.br/p/pokemon-adventures-diamond-pearl-platinum-box-42253223"
"Livraria Cultura";"Pokemon Platinum";"POKEMON ADVENTURES DIAMOND AND PEARL PLATINUM";"R$ 54,40";"R$ 54,40";"http://www.livrariacultura.com.br/p/pokemon-adventures-diamond-and-pearl-platinum-42106242"
"Livraria Cultura";"Pokemon Platinum";"POKEMON ADVENTURES PLATINUM, V.3";"R$ 54,40";"R$ 54,40";"http://www.livrariacultura.com.br/p/pokemon-adventures-platinum-v3-22540386"
"Livraria Cultura";"Pokemon Platinum";"POKEMON ADVENTURES PLATINUM, V.2";"R$ 54,40";"R$ 54,40";"http://www.livrariacultura.com.br/p/pokemon-adventures-platinum-v2-22357901"
"Livraria Cultura";"Pokemon Platinum";"POKEMON ADVENTURES PLATINUM, V.4";"R$ 43,50";"R$ 43,50";"http://www.livrariacultura.com.br/p/pokemon-adventures-platinum-v4-22668210"
"Livraria Cultura";"Pokemon Platinum";"POKEMON ADVENTURES PLATINUM, V.1";"R$ 43,50";"R$ 43,50";"http://www.livrariacultura.com.br/p/pokemon-adventures-platinum-v1-22203005"
"Mula Games";"Pokemon Platinum";"-";"-";"R$ 9.999,99";"http://www.mulagames.com.br/produtos-index/catalogo_produtos/-/-/<BUSCA>/-/-/-/-/-/"
"Ricardo Eletro";"Pokemon Platinum";"-";"-";"R$ 9.999,99";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Pokemon Platinum";"-";"-";"R$ 9.999,99";"http://www.rihappy.com.br/<BUSCA>"
"Saraiva";"Pokemon Platinum";"Nintendo Ds Edição Especial Pokémon + Jogo Pokémon Platinum";"R$ 299,00";"R$ 299,00";"http://busca.saraiva.com.br/click?apikey=saraiva-v5&search_id=1d177f31-474d-485f-a591-5c84bfcf054d&pid=2645571&page=1&prodIdx=0&q=Pokemon+Platinum"
"Nintendo eShop";"Resident Evil Revelations";"Resident Evil Revelations";"Indisponível";"R$ 9.999,99";"http://www.nintendo.com/games/detail/XkJsnA3RX3B7nlP_LdTvZQDRm0yeFMLo"
"Nintendo eShop";"Resident Evil Revelations";"Resident Evil Revelations";"Indisponível";"R$ 9.999,99";"http://www.nintendo.com/games/detail/sv0drfht5St0wc6G2GzSE3eBRj0CYzd-"
"Americanas";"Resident Evil Revelations";"Game Resident Evil Revelations - 3DS";"R$ 189,90";"R$ 189,90";"http://www.americanas.com.br/produto/110839190/game-resident-evil-revelations-3ds"
"Americanas";"Resident Evil Revelations";"Game Resident Evil Revelations 2 + Devil May Cry: Definitive Edition - PS4";"R$ 265,05";"R$ 265,05";"http://www.americanas.com.br/produto/122404978/game-resident-evil-revelations-2-devil-may-cry-definitive-edition-ps4"
"Big Boy Games";"Resident Evil Revelations";"3DS - Resident Evil Revelations";"R$ 102,19";"R$ 102,19";"http://www.bigboygames.com.br/3ds-resident-evil-revelations-p3663/"
"Casas Bahia";"Resident Evil Revelations";"Game Resident Evil: Revelations para Download - PC";"78,90";"R$ 78,90";"http://buscas.casasbahia.com.br/search?p=R&srid=S1-6IADP&lbc=casasbahia&w=Resident%20Evil%20Revelations&url=http%3a%2f%2fproduto.casasbahia.com.br%2f2067404%3f&rk=6&uid=46656932&sid=2&ts=custom&rsc=ryFtLW1MhD1ISyRz&method=and&isort=score&view=grid"
