"Loja";"Name Searched";"Name Found";"Price";"Price Float";"URL"
"Submarino";"Resident Evil Revelations";"Game Resident Evil: Revelations - PS3";"R$ 89,90";"89.9";"http://www.submarino.com.br/produto/120296782/game-resident-evil-revelations-ps3"
"Submarino";"Resident Evil Revelations";"Jogo Xbox 360 Resident Evil Revelations";"R$ 119,90";"119.9";"http://www.submarino.com.br/produto/7938491/jogo-xbox-360-resident-evil-revelations"
"Submarino";"Resident Evil Revelations";"Jogo Ps3 Resident Evil Revelations";"R$ 97,00";"97.0";"http://www.submarino.com.br/produto/7938490/jogo-ps3-resident-evil-revelations"
"Submarino";"Resident Evil Revelations";"Resident Evil: Revelations - Wii U";"R$ 132,39";"132.39";"http://www.submarino.com.br/produto/9911505/resident-evil-revelations-wii-u"
"Submarino";"Resident Evil Revelations";"Resident Evil Revelations Wii U";"R$ 169,90";"169.9";"http://www.submarino.com.br/produto/8462919/resident-evil-revelations-wii-u"
"Submarino";"Resident Evil Revelations";"Resident Evil Revelations - Wiiu";"R$ 85,39";"85.39";"http://www.submarino.com.br/produto/9691279/resident-evil-revelations-wiiu"
"Submarino";"Resident Evil Revelations";"Game Resident Evil Revelations 2 + The Last of Us - PS3";"R$ 219,00";"219.0";"http://www.submarino.com.br/produto/122450270/game-resident-evil-revelations-2-the-last-of-us-ps3"
"Submarino";"Resident Evil Revelations";"Game Resident Evil Revelations 2 + The Evil Within - PS4";"R$ 329,00";"329.0";"http://www.submarino.com.br/produto/122405049/game-resident-evil-revelations-2-the-evil-within-ps4"
"Submarino";"Resident Evil Revelations";"Game Dying Light + Resident Evil Revelations 2 - PS4";"R$ 339,00";"339.0";"http://www.submarino.com.br/produto/122404986/game-dying-light-resident-evil-revelations-2-ps4"
"Submarino";"Resident Evil Revelations";"Game Resident Evil Revelations - 3DS";"R$ 189,90";"189.9";"http://www.submarino.com.br/produto/110839190/game-resident-evil-revelations-3ds"
"Submarino";"Resident Evil Revelations";"Game Resident Evil Revelations 2 + Devil May Cry: Definitive Edition - PS4";"R$ 279,00";"279.0";"http://www.submarino.com.br/produto/122404978/game-resident-evil-revelations-2-devil-may-cry-definitive-edition-ps4"
"Submarino";"Resident Evil Revelations";"Game Resident Evil: Revelations - PS3";"Indisponível";"9999.99";"http://www.submarino.com.br/produto/113266497/game-resident-evil-revelations-ps3"
"Submarino";"Resident Evil Revelations";"Game Resident Evil: Revelations - PS3";"Indisponível";"9999.99";"http://www.submarino.com.br/produto/113266497/game-resident-evil-revelations-ps3"
"Walmart";"Resident Evil Revelations";"Jogo para PS4 Resident Evil Revelations 2 Sony DADC CP6987AN";"79.9";"79.9";"http://www.walmart.com.br//jogo-para-ps4-resident-evil-revelations-2-sony-dadc-cp6987an/3016817/pr"
"Walmart";"Resident Evil Revelations";"Jogo para PS3 Resident Evil Revelations 2 Rihmo CP6987BN";"69.9";"69.9";"http://www.walmart.com.br//jogo-para-ps3-resident-evil-revelations-2-rihmo-cp6987bn/3017031/pr"
"Walmart";"Resident Evil Revelations";"Jogo para XBOX One Resident Evil Revelations 2 Sony DADC CP6987ON";"79.9";"79.9";"http://www.walmart.com.br//jogo-para-xbox-one-resident-evil-revelations-2-sony-dadc-cp6987on/3016839/pr"
"Walmart";"Resident Evil Revelations";"Jogo para XBOX 360 Resident Evil Revelations 2 Rihmo CP6987XN";"69.9";"69.9";"http://www.walmart.com.br//jogo-para-xbox-360-resident-evil-revelations-2-rihmo-cp6987xn/3017025/pr"
"Walmart";"Resident Evil Revelations";"Jogo Xbox 360 Resident Evil: Revelations";"129.9";"129.9";"http://www.walmart.com.br//jogo-xbox-360-resident-evil-revelations/2028895/pr"
"Walmart";"Resident Evil Revelations";"jogo resident evil revelations 2 playstation 4";"127.9";"127.9";"http://www.walmart.com.br//jogo-resident-evil-revelations-2-playstation-4/3432709/pr"
"Walmart";"Resident Evil Revelations";"Resident Evil Revelations - XBOX 360";"109";"109.0";"http://www.walmart.com.br//resident-evil-revelations-xbox-360/3209788/pr"
"Walmart";"Resident Evil Revelations";"Jogo Capcom Resident EVIL Revelations 2 PS3 (CP6987BN)";"129.9";"129.9";"http://www.walmart.com.br//jogo-capcom-resident-evil-revelations-2-ps3-cp6987bn/3135507/pr"
"Walmart";"Resident Evil Revelations";"Game Resident Evil Revelations 2 - XBOX 360";"129.9";"129.9";"http://www.walmart.com.br//game-resident-evil-revelations-2-xbox-360/3209785/pr"
"Walmart";"Resident Evil Revelations";"Resident Evil Revelations Wii U";"169.9";"169.9";"http://www.walmart.com.br//resident-evil-revelations-wii-u/2377020/pr"
"Walmart";"Resident Evil Revelations";"Jogo PS3 Resident EVIL Revelations 2";"122.57";"122.57";"http://www.walmart.com.br//jogo-ps3-resident-evil-revelations-2/3602248/pr"
"Walmart";"Resident Evil Revelations";"Jogo Capcom Resident EVIL Revelations 2 Xone CP6987ON";"141.89";"141.89";"http://www.walmart.com.br//jogo-capcom-resident-evil-revelations-2-xone-cp6987on/3375171/pr"
"Walmart";"Resident Evil Revelations";"Jogos para Nintendo 3DS";"Indisponível";"9999.99";"http://www.walmart.com.br//resident-evil-revelations-n3ds/2374441/pr"
"Walmart";"Resident Evil Revelations";"Kit Promo 2 Jogos PS3: Resident Evil Revelations + The Last Of Us";"Indisponível";"9999.99";"http://www.walmart.com.br//kit-promo-2-jogos-ps3-resident-evil-revelations-the-last-of-us/2970592/pr"
"Walmart";"Resident Evil Revelations";"Kit com 3 Jogos para PS3: Resident Evil: Revelations + Assassin's Creed: Revelations + Gran Turismo 6 - Conteúdo Especial Ayrton Senna";"Indisponível";"9999.99";"http://www.walmart.com.br//kit-com-3-jogos-para-ps3-resident-evil-revelations-assassin-s-creed-revelations-gran-turismo-6-conteudo-especial-ayrton-senna/3111430/pr"
"Walmart";"Resident Evil Revelations";"Kit com 3 jogos para Xbox 360: Mass Effect Trilogy + Halo 3 Standard + Resident Evil Revelations";"Indisponível";"9999.99";"http://www.walmart.com.br//kit-com-3-jogos-para-xbox-360-mass-effect-trilogy-halo-3-standard-resident-evil-revelations/3111452/pr"
"Walmart";"Resident Evil Revelations";"Kit com 3 Jogos para Xbox One: Resident Evil Revelations 2 Sony DADC + Metal Gear Solid V: Ground Zeroes Konami + Watch Dogs";"Indisponível";"9999.99";"http://www.walmart.com.br//kit-com-3-jogos-para-xbox-one-resident-evil-revelations-2-sony-dadc-metal-gear-solid-v-ground-zeroes-konami-watch-dogs/3111047/pr"
"Walmart";"Resident Evil Revelations";"Resident Evil Revelations XBOX 360";"Indisponível";"9999.99";"http://www.walmart.com.br//resident-evil-revelations-xbox-360/3587151/pr"
"Walmart";"Resident Evil Revelations";"RESIDENT EVIL: REVELATIONS 2 XBOX 360 (Pré-venda) Lançamento 19/03";"Indisponível";"9999.99";"http://www.walmart.com.br//resident-evil-revelations-2-xbox-360-pre-venda-lancamento-19-03/3627426/pr"
"Walmart";"Resident Evil Revelations";"Jogo PS4 Resident EVIL Revelations 2";"Indisponível";"9999.99";"http://www.walmart.com.br//jogo-ps4-resident-evil-revelations-2/3623661/pr"
"Zig Store";"Resident Evil Revelations";"PSV - Resident Evil: Revelations 2";"R$ 191,86";"191.86";"http://www.zigstore.com.br/pesquisa/?p=Resident+Evil+Revelations"
"Nintendo eShop";"Samurai Warriors Chronicles 3";"SAMURAI WARRIORS: Chronicles 3";"$39.99";"152.89777";"http://www.nintendo.com/games/detail/_x1zEkdYiZVKaT6Po8AnAMgt3rn9CmWQ"
"Americanas";"Samurai Warriors Chronicles 3";"Game Samurai Warriors Chronicles - 3DS";"R$ 199,90";"199.9";"http://www.americanas.com.br/produto/7461215/game-samurai-warriors-chronicles-3ds"
"Big Boy Games";"Samurai Warriors Chronicles 3";"3DS - Samurai Warriors Chronicles";"R$ 79,99";"79.99";"http://www.bigboygames.com.br/pesquisa/?p=Samurai+Warriors+Chronicles+3"
"Balão da Informática";"Samurai Warriors Chronicles 3";"-";"-";"0";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"Casas Bahia";"Samurai Warriors Chronicles 3";"Jogo Samurai Warriors Chronicles - 3DS";"199,90";"199.9";"http://buscas.casasbahia.com.br/search?w=Samurai+Warriors+Chronicles+3"
"Extra";"Samurai Warriors Chronicles 3";"Jogo Samurai Warriors Chronicles - 3DS";"199,90";"199.9";"http://buscando.extra.com.br/search?p=R&srid=S1-1IADP&lbc=extra&w=Samurai%20Warriors%20Chronicles%203&url=http%3a%2f%2fproduto.extra.com.br%2f364765%3f&rk=1&uid=409225211&sid=2&ts=custom&rsc=11y7qPFIYICW1UxP&method=and&isort=score&view=grid"
"E-Virtua";"Samurai Warriors Chronicles 3";"-";"-";"0";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Samurai Warriors Chronicles 3";"-";"-";"0";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Samurai Warriors Chronicles 3";"-";"-";"0";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Samurai Warriors Chronicles 3";"-";"-";"0";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"Samurai Warriors Chronicles 3";"Samurai Warriors: Chronicles - 3DS";"98.9";"98.9";"http://www.mulagames.com.br/Samurai-Warriors--Chronicles-3DS/prod-1079610/"
"Ponto Frio";"Samurai Warriors Chronicles 3";"-";"-";"0";"http://search.pontofrio.com.br/search?w=<BUSCA>"
"Ricardo Eletro";"Samurai Warriors Chronicles 3";"-";"-";"0";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Samurai Warriors Chronicles 3";"-";"-";"0";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Samurai Warriors Chronicles 3";"-";"-";"0";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Samurai Warriors Chronicles 3";"Game Samurai Warriors Chronicles - 3DS";"R$ 199,90";"199.9";"http://www.shoptime.com.br/produto/7461215/game-samurai-warriors-chronicles-3ds"
"Shop Time";"Samurai Warriors Chronicles 3";"Game Samurai Warriors Chronicles - 3DS";"R$ 199,90";"199.9";"http://www.shoptime.com.br/produto/7461215/game-samurai-warriors-chronicles-3ds"
"Submarino";"Samurai Warriors Chronicles 3";"Game Samurai Warriors Chronicles - 3DS";"R$ 199,90";"199.9";"http://www.submarino.com.br/produto/7461215/game-samurai-warriors-chronicles-3ds"
"Nintendo eShop";"Shin Megami Tensei Devil Survivor 2";"Shin Megami Tensei: Devil Survivor 2: Record Breaker";"$39.99*";"152.89777";"http://www.nintendo.com/games/detail/M42P9zcGuIbXMejb0-znWL-dwFMCOQnS"
"Nintendo eShop";"Shin Megami Tensei Devil Survivor 2";"Shin Megami Tensei: Devil Survivor 2";"Indisponível";"9999.99";"http://www.nintendo.com/games/detail/wCxGjUhyc-X9-m5ZMY9Ob2_6cKe7mlcu"
"Big Boy Games";"Shin Megami Tensei Devil Survivor 2";"DS - Shin Megami Tensei: Devil Survivor 2";"R$ 89,98";"89.98";"http://www.bigboygames.com.br/ds-shin-megami-tensei-devil-survivor-2-p5545/"
"Balão da Informática";"Shin Megami Tensei Devil Survivor 2";"-";"-";"0";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"Casas Bahia";"Shin Megami Tensei Devil Survivor 2";"Devil Survivor 2 Record Breaker N3DS";"269,90";"269.9";"http://buscas.casasbahia.com.br/search?w=Shin+Megami+Tensei+Devil+Survivor+2"
"E-Virtua";"Shin Megami Tensei Devil Survivor 2";"-";"-";"0";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Shin Megami Tensei Devil Survivor 2";"-";"-";"0";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Shin Megami Tensei Devil Survivor 2";"-";"-";"0";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Shin Megami Tensei Devil Survivor 2";"-";"-";"0";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"Shin Megami Tensei Devil Survivor 2";"Shin Megami Tensei: Devil Survivor 2 Record Breaker - 3DS";"208.9";"208.9";"http://www.mulagames.com.br/Shin-Megami-Tensei--Devil-Survivor-2-Record-Breaker-3DS/prod-3109314/"
"Ponto Frio";"Shin Megami Tensei Devil Survivor 2";"-";"-";"0";"http://search.pontofrio.com.br/search?w=<BUSCA>"
"Ricardo Eletro";"Shin Megami Tensei Devil Survivor 2";"-";"-";"0";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Shin Megami Tensei Devil Survivor 2";"-";"-";"0";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Shin Megami Tensei Devil Survivor 2";"-";"-";"0";"http://ww2.shopfacil.com.br/<BUSCA>"
"ShopB";"Shin Megami Tensei Devil Survivor 2";"-";"-";"0";"http://www.shopb.com.br/buscar?q=<BUSCA>"
"Nintendo eShop";"Star fox 64 3D";"Star Fox 64 3D";"$39.99*";"152.89777";"http://www.nintendo.com/games/detail/0j1gpK8X4abgC1PE17H7K9PGo5ehd1QR"
"Big Boy Games";"Star fox 64 3D";"3DS - Star Fox 64";"R$ 136,99";"136.99";"http://www.bigboygames.com.br/pesquisa/?p=Star+fox+64+3D"
"Balão da Informática";"Star fox 64 3D";"-";"-";"0";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"E-Virtua";"Star fox 64 3D";"-";"-";"0";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Star fox 64 3D";"-";"-";"0";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Star fox 64 3D";"-";"-";"0";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Star fox 64 3D";"-";"-";"0";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"Star fox 64 3D";"Star Fox 64 3D - 3DS";"226.9";"226.9";"http://www.mulagames.com.br/Star-Fox-64-3D-3DS/prod-457576/"
"Ricardo Eletro";"Star fox 64 3D";"-";"-";"0";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Star fox 64 3D";"-";"-";"0";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Star fox 64 3D";"Jogo Nintendo 3DS - Starfox 64 3D";"Indisponível";"9999.99";"http://ww2.shopfacil.com.br/jogo-nintendo-3ds---starfox-64-3d-2198353/p"
"Nintendo eShop";"Story of Seasons";"STORY OF SEASONS";"$39.99*";"152.89777";"http://www.nintendo.com/games/detail/VjRAs6CTHXz3CUkD9wWULz8tl0kInJXx"
"Americanas";"Story of Seasons";"Story Of Seasons N3ds";"R$ 299,90";"299.9";"http://www.americanas.com.br/produto/9957096/story-of-seasons-n3ds"
"Americanas";"Story of Seasons";"Story Of Seasons - 3ds";"R$ 243,69";"243.69";"http://www.americanas.com.br/produto/10228600/story-of-seasons-3ds"
"Americanas";"Story of Seasons";"Story Of Seasons - 3ds";"R$ 243,69";"243.69";"http://www.americanas.com.br/produto/10228600/story-of-seasons-3ds"
"Balão da Informática";"Story of Seasons";"-";"-";"0";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"E-Virtua";"Story of Seasons";"-";"-";"0";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Story of Seasons";"-";"-";"0";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Story of Seasons";"-";"-";"0";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Story of Seasons";"-";"-";"0";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Story of Seasons";"ALL YEAR ROUND: A STORY OF THE SEASONS";"R$ 41,29";"41.29";"http://www.livrariacultura.com.br/p/all-year-round-a-story-of-the-seasons-90078489"
"Livraria Cultura";"Story of Seasons";"SEASONS THEY CHANGE: THE STORY OF ACID AND";"R$ 45,79";"45.79";"http://www.livrariacultura.com.br/p/seasons-they-change-the-story-of-acid-and-81588058"
"Livraria Cultura";"Story of Seasons";"75 SEASONS - COMPLETE STORY OF THE NATIONAL";"Indisponível";"9999.99";"http://www.livrariacultura.com.br/p/75-seasons-complete-story-of-the-national-30742155"
"Livraria Cultura";"Story of Seasons";"LOVE SAILINGS: SEASONS OF LOVE SHORT STORY";"R$ 24,87";"24.87";"http://www.livrariacultura.com.br/p/love-sailings-seasons-of-love-short-story-94033363"
"Livraria Cultura";"Story of Seasons";"LOVE SAILINGS: SEASONS OF LOVE SHORT STORY";"R$ 22,25";"22.25";"http://www.livrariacultura.com.br/p/love-sailings-seasons-of-love-short-story-81658299"
"Livraria Cultura";"Story of Seasons";"LOVE SAILINGS: SEASONS OF LOVE SHORT STORY";"R$ 20,82";"20.82";"http://www.livrariacultura.com.br/p/love-sailings-seasons-of-love-short-story-81702805"
"Mula Games";"Story of Seasons";"Story of Seasons - 3DS";"209.9";"209.9";"http://www.mulagames.com.br/Story-of-Seasons-3DS/prod-3042815/"
"Ricardo Eletro";"Story of Seasons";"-";"-";"0";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Story of Seasons";"-";"-";"0";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Story of Seasons";"-";"-";"0";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Story of Seasons";"Story Of Seasons N3ds";"R$ 299,90";"299.9";"http://www.shoptime.com.br/produto/9957096/story-of-seasons-n3ds"
"Shop Time";"Story of Seasons";"Story Of Seasons - 3ds";"R$ 243,69";"243.69";"http://www.shoptime.com.br/produto/10228600/story-of-seasons-3ds"
"Submarino";"Story of Seasons";"Story Of Seasons - 3ds";"R$ 243,69";"243.69";"http://www.submarino.com.br/produto/10228600/story-of-seasons-3ds"
"Submarino";"Story of Seasons";"Story Of Seasons N3ds";"R$ 299,90";"299.9";"http://www.submarino.com.br/produto/9957096/story-of-seasons-n3ds"
"Walmart";"Story of Seasons";"Story of Seasons 3DS";"299.9";"299.9";"http://www.walmart.com.br//story-of-seasons-3ds/3294864/pr"
"Nintendo eShop";"Tales of the Abyss 3D";"Tales of the Abyss 3D";"Indisponível";"9999.99";"http://www.nintendo.com/games/detail/niNrF_lkjdpqpVSGymAhE0LYJGhbp7mb"
"Americanas";"Tales of the Abyss 3D";"Game Tales of The Abyss - 3DS";"R$ 249,90";"249.9";"http://www.americanas.com.br/produto/110665741/game-tales-of-the-abyss-3ds"
"Big Boy Games";"Tales of the Abyss 3D";"3DS - Tales of the Abyss";"R$ 163,79";"163.79";"http://www.bigboygames.com.br/3ds-tales-of-the-abyss-p3665/"
"Big Boy Games";"Tales of the Abyss 3D";"3DS - Tales of the Abyss - USADO";"R$ 86,49";"86.49";"http://www.bigboygames.com.br/3ds-tales-of-the-abyss-usado-p7500/"
"Balão da Informática";"Tales of the Abyss 3D";"-";"-";"0";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"E-Virtua";"Tales of the Abyss 3D";"-";"-";"0";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Tales of the Abyss 3D";"-";"-";"0";"http://www.fastgames.com.br/loja/busca.php?loja=187970&palavra_busca=<BUSCA>"
"FNAC";"Tales of the Abyss 3D";"-";"-";"0";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Tales of the Abyss 3D";"-";"-";"0";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Mula Games";"Tales of the Abyss 3D";"Tales of the Abyss - 3DS";"109.9";"109.9";"http://www.mulagames.com.br/Tales-of-the-Abyss-3DS/prod-457832/"
"Ricardo Eletro";"Tales of the Abyss 3D";"-";"-";"0";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Tales of the Abyss 3D";"-";"-";"0";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Tales of the Abyss 3D";"-";"-";"0";"http://ww2.shopfacil.com.br/<BUSCA>"
"ShopB";"Tales of the Abyss 3D";"-";"-";"0";"http://www.shopb.com.br/buscar?q=<BUSCA>"
"Submarino";"Tales of the Abyss 3D";"Game Tales of The Abyss - 3DS";"R$ 249,90";"249.9";"http://www.submarino.com.br/produto/110665741/game-tales-of-the-abyss-3ds"
"Nintendo eShop";"Tenkai Knights";"Tenkai Knights Brave Battle";"$19.99*";"76.42976";"http://www.nintendo.com/games/detail/_4V1z8w0d6GsfzxbexTQM5jdH_tbUKl0"
"Americanas";"Tenkai Knights";"Tenkai Knights N3ds";"R$ 169,90";"169.9";"http://www.americanas.com.br/produto/9957115/tenkai-knights-n3ds"
"Americanas";"Tenkai Knights";"Tenkai Knights N3ds";"R$ 169,90";"169.9";"http://www.americanas.com.br/produto/9957115/tenkai-knights-n3ds"
"Big Boy Games";"Tenkai Knights";"3DS - Tenkai Knights: Brave Battle";"R$ 70,00";"70.0";"http://www.bigboygames.com.br/3ds-tenkai-knights-brave-battle-p6716/"
"Big Boy Games";"Tenkai Knights";"3DS - Tenkai Knights: Brave Battle [Em Breve]";"R$ 120,98";"120.98";"http://www.bigboygames.com.br/3ds-tenkai-knights-brave-battle-em-breve-p6308/"
"Balão da Informática";"Tenkai Knights";"-";"-";"0";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"Casas Bahia";"Tenkai Knights";"Tenkai Knights N3DS";"169,90";"169.9";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-6IADP&lbc=casasbahia&w=Tenkai%20Knights&url=http%3a%2f%2fproduto.casasbahia.com.br%2f6156362%3f&rk=1&uid=410595375&sid=2&ts=custom&rsc=Ngt0LoGiuqb5iYst&method=and&isort=score&view=grid"
"Casas Bahia";"Tenkai Knights";"Tenkai Knights: Brave Battle - 3DS";"152,49";"152.49";"http://buscas.casasbahia.com.br/search?p=R&srid=S2-6IADP&lbc=casasbahia&w=Tenkai%20Knights&url=http%3a%2f%2fproduto.casasbahia.com.br%2f5548710%3f&rk=2&uid=410595375&sid=2&ts=custom&rsc=rMSdTYXCYaFwv-GP&method=and&isort=score&view=grid"
"Extra";"Tenkai Knights";"Tenkai Knights N3DS";"169,90";"169.9";"http://buscando.extra.com.br/search?p=R&srid=S2-6IADP&lbc=extra&w=Tenkai%20Knights&url=http%3a%2f%2fproduto.extra.com.br%2f6156362%3f&rk=1&uid=410615996&sid=2&ts=custom&rsc=K2EKHQ6sOn1IuKNy&method=and&isort=score&view=grid"
"Extra";"Tenkai Knights";"Tenkai Knights: Brave Battle - 3DS";"152,49";"152.49";"http://buscando.extra.com.br/search?p=R&srid=S2-6IADP&lbc=extra&w=Tenkai%20Knights&url=http%3a%2f%2fproduto.extra.com.br%2f5548710%3f&rk=2&uid=410615996&sid=2&ts=custom&rsc=SdA%3a0Gj8CVfTlGpE&method=and&isort=score&view=grid"
"E-Virtua";"Tenkai Knights";"-";"-";"0";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
"Fast Games";"Tenkai Knights";"Tenkai Knights: Brave Battle - 3DS";"R$ 132,91";"132.91";"http://www.fastgames.com.br/tenkai-knights-brave-battle-3ds-pr-9400-187970.htm"
"FNAC";"Tenkai Knights";"-";"-";"0";"http://busca.fnac.com.br/?busca=<BUSCA>"
"Kabum";"Tenkai Knights";"-";"-";"0";"http://www.kabum.com.br/cgi-local/site/listagem/listagem.cgi?string=<BUSCA>&btnG="
"Livraria Cultura";"Tenkai Knights";"TENKAI KNIGHTS GO LIVRARIA CULTURA - SHOPPING FASHION MALL LIVRARIA CULTURA - SHOPPING MARKET PLACE LIVRARIA CULTURA - BOURBON SHOPPING COUNTRY LIVRARIA CULTURA - BOURBON SHOPPING SÃO PAULO LIVRARIA CULTURA - SHOPPING CURITIBA LIVRARIA CULTURA - SHOPPING VARANDA MALL LIVRARIA CULTURA - CONJUNTO NACIONAL GEEK.ETC.BR - CONJUNTO NACIONAL LIVRARIA CULTURA - PAÇO ALFÂNDEGA LIVRARIA CULTURA - SHOPPING VILLA-LOBOS LIVRARIA CULTURA - SHOPPING RIOMAR LIVRARIA CULTURA - CINE VITÓRIA LIVRARIA CULTURA - SHOPPING IGUATEMI SÃO PAULO LIVRARIA CULTURA - SHOPPING IGUATEMI RIBEIRÃO PRETO LIVRARIA CULTURA - SALVADOR SHOPPING LIVRARIA CULTURA - CASAPARK SHOPPING CENTER LIVRARIA CULTURA - SHOPPING IGUATEMI CAMPINAS LIVRARIA CULTURA - SHOPPING CENTER IGUATEMI BRASÍLIA";"R$ 21,80";"21.8";"http://www.livrariacultura.com.br/p/tenkai-knights-go-42296564"
"Mula Games";"Tenkai Knights";"-";"-";"0";"http://www.mulagames.com.br/produtos-index/catalogo_produtos/-/-/<BUSCA>/-/-/-/-/-/"
"Net Shoes";"Tenkai Knights";"-";"-";"0";"http://www.netshoes.com.br/search?Ntt=<BUSCA>"
"Ponto Frio";"Tenkai Knights";"Tenkai Knights N3DS";"169,90";"169.9";"http://search.pontofrio.com.br/search?p=R&srid=S1-1IADP&lbc=pontofrio-br&w=Tenkai%20Knights&url=http%3a%2f%2fproduto.pontofrio.com.br%2f6156362%3f&rk=1&uid=410741654&sid=2&ts=custom&rsc=-f3QlcYN5-4SpkBB&method=and&isort=score&view=grid"
"Ponto Frio";"Tenkai Knights";"Tenkai Knights: Brave Battle - 3DS";"152,49";"152.49";"http://search.pontofrio.com.br/search?p=R&srid=S1-1IADP&lbc=pontofrio-br&w=Tenkai%20Knights&url=http%3a%2f%2fproduto.pontofrio.com.br%2f5548710%3f&rk=2&uid=410741654&sid=2&ts=custom&rsc=e2yNQA5UxV0zbR-c&method=and&isort=score&view=grid"
"Ricardo Eletro";"Tenkai Knights";"-";"-";"0";"http://www.ricardoeletro.com.br/Busca/Resultado/?q=<BUSCA>"
"RiHappy";"Tenkai Knights";"-";"-";"0";"http://www.rihappy.com.br/<BUSCA>"
"Shop Facil";"Tenkai Knights";"-";"-";"0";"http://ww2.shopfacil.com.br/<BUSCA>"
"Shop Time";"Tenkai Knights";"Tenkai Knights N3ds";"R$ 169,90";"169.9";"http://www.shoptime.com.br/produto/9957115/tenkai-knights-n3ds"
"Submarino";"Tenkai Knights";"Tenkai Knights N3ds";"R$ 148,29";"148.29";"http://www.submarino.com.br/produto/9957115/tenkai-knights-n3ds"
"Walmart";"Tenkai Knights";"Tenkai Knights N3DS";"169.9";"169.9";"http://www.walmart.com.br//tenkai-knights-n3ds/3629639/pr"
"Zig Store";"Tenkai Knights";"3DS - Tenkai Knights: Brave Battle";"R$ 84,79";"84.79";"http://www.zigstore.com.br/pesquisa/?p=Tenkai+Knights"
"Nintendo eShop";"Yo-Kai Watch";"YO-KAI WATCH";"$39.99*";"152.89777";"http://www.nintendo.com/games/detail/rsgXp1moRctIZoJTtwJzOnHJ6x-1Y8XI"
"Big Boy Games";"Yo-Kai Watch";"3DS - Yo-kai Watch";"R$ 201,19";"201.19";"http://www.bigboygames.com.br/pesquisa/?p=Yo-Kai+Watch"
"Balão da Informática";"Yo-Kai Watch";"-";"-";"0";"https://www.balaodainformatica.com.br/Produtos/Buscar/?busca=<BUSCA>"
"E-Virtua";"Yo-Kai Watch";"-";"-";"0";"http://www.evirtua.com.br/Busca?search_department_id=0&SearchTerm=<BUSCA>"
